B0007KK256,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00UH8KKA0,"[-0.34, 0.6198, 0.431, 0.8591, 0.7351, -0.7359, 0.7964, 0.3577, 0.4404, -0.2391, 0.4404, 0.8122, 0.0, 0.8658, 0.4927, 0.9186, 0.9042, 0.6115, 0.9371, 0.0, 0.9698, 0.0, 0.7003, 0.6369, 0.6249, 0.8481, 0.4404, 0.789, -0.4215, 0.9217, 0.3818, 0.926, 0.7003, 0.3612, -0.3252, 0.0, 0.5559, 0.9099, 0.296, 0.9705, 0.9667, 0.9538, 0.7812, 0.9769, 0.9067, 0.0516, 0.8481, 0.4927, -0.6486, 0.6124, 0.8999, 0.9062, 0.6249, 0.9923, 0.4019, 0.0, -0.3744, 0.0, 0.3322, 0.868, 0.891, 0.936, 0.9195, -0.1491, 0.6369, 0.8622, 0.0, -0.5962, 0.765, 0.5267, 0.0, -0.7579, 0.9368, 0.7906, 0.5777, 0.8902, 0.4019, 0.6249, 0.6369, 0.7233, 0.9156, 0.5267, 0.7497, 0.5795, 0.0, 0.9358, 0.0, 0.5719, 0.7506, -0.3612, -0.6704, 0.128, 0.5349, 0.7902, 0.9546, 0.5719, 0.6249, 0.765, -0.7574, 0.8162, 0.34, 0.7801, 0.6908]","[5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 4, 4, 1, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 4, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 2, 5, 5, 3, 5, 5, 1, 1, 4, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[[probr, put, use, material, provide, ensure, perfectionbr, rub, nail, screw, stuff, cause, problembr, con, none, id, know, company, soonerbr, br, p, make, wash, hand, application, way, oil, hand, rub, protector, screen, installation], [buy, husband, use, get, protector, make, screen, slight, slight, roll, screen, galaxy, protector, need, area, coverage, amount, space, uncover, protectorbr, br, depend, case, cover, addition, protector, notice, gap, screen, protector, case, bother, youbr, br, im, return, unused, protector, husband, look, protector], [purchase, product, expect, get, temper, glass, front, pet, screen, protector, device, open, product, package, find, pet, screen, protector, missing], [fit, pay, x], [product, came, crack, follow, direction, drop, crack, missing, chunk, side, put, take, purse, doesnt, work, phone, case], [cam, tool, perfect, instruction, work], [happy, product], [awesome, screen, protector, fit, phone, perfect, drop, phone, withing, week, put, crack, save, screen, contact, seller, send, replacement, crack, part, response, time, seller, email, screen, crack, respond, send, customer, service, product, recommend], [product], [perfect, look], [thanks], [screen, protector, ever, buy, easiest, install, buy], [screen, cover], [come, everything, need, put, look, clean], [year, update, review, order, clumsy, drop, galaxy, alllll, time, thanks, screen, protector, mark, protector, shatter, job, time], [im, thrill, feel, phone, protect, doesnt, look, good, follow, instruction, dot, arent, air, bubble, look, air, bubble, mid, screen, bottom, screen, screen, reiterate, air, bubble, tiny, minuscule, dot, cant, iron, didnt, phone, clean, id, say, grain, sand, cause, speck, result, air, thats, nhar, case, show, beauty, reduces, beauty, phone, distracting], [fit, require, attention, ensure, protector, align, phone, screen, application, process, otherwise, uncomplicated], [put, look], [wish, give, zero, star, crack, month, temper, glass, temper, glass, nothing, today, phone, drop, crack, side, phone, temper, glass, nothing, whats, point, use, product, go, protect, phone, get, screen, replace, phone, turn, anymore, drop], [place, phone, recommend, friend, buy, protect, phone, cant, tell, protector, phone], [work, ok], [problem, put, screen, protector, phone, durability, temper, glass], [chance, use, work, always, love, product, buy, phone, family, buy, product, product, trustworthy, company, compassionate, make, sure, customer, satisfaction], [product, great, aervice], [use], [buy, kid, work, sure, back, suppose, doit, stick, phone], [use, product, weekbr, installation, easybr, screen, response, perfectbr, bubblesbr, customer, service], [happy, crystal, clear, scratch, resistant, wipe, clean, time, installation, awesome, follow, instruction, course, make, sure, screen, clean, dust, set, screen, instal, line, drop, end, time, stuck, screen, start, center, work, way, edge, air, bubble, nothing, watch, joy, amazement, wipe, press, edge, enjoy], [perfect, fit], [advertise], [nothing, good, say, product, order, temper, glass, case, issue, shape, size, screen, protector, come, fit, phone, front, camera, cover, home, button, cover, product, say, make, bend, warp, edge, problem, edge, phone, collect, dust, gunk, sticky, drop, phone, screen, protector, crack, day, phone, product, bomb, water, shatter, scratch, crack, drop], [screen, say, clean, supples, give, problem, instal, crystal, clear, doesnt, affect, sensitivity], [put, keep, clean], [didnt, cover, whole, screen, work, protect], [excellent, excellent, excellent, phone, cover, great, clear, isnt, cover, phone, feel, use, phone, screen, kid], [perfect, fit, come, instruction, kit, put, protect, screen, glare, see, use, screen, ease, cant, see, dropping, phone, believe, help, alot, satisfy], [screen, crack, corner, email, customer, support, receive, nd, screen, go, perfect], [love, screen, protector, phone, month, start, get, silver, air, pocket, use, dont, anything, edge, opinion, there, reason, happen, quality, product, say, wife, phone, screen, protector, amount, time, look, maybe, get], [cant, beat, price, quality, aloha], [excellent, screen, protector, price, ship], [install, look, excellent, great, protection], [thing, satisfy, power, button, ], [put, follow, instruction, work, fine, give, sense, ease, drop, ill, make, phone], [item, great, improvement, previousgeneration, screen, protector, protector, attach, get, nasty, bubble], [], [excellent, screen, protector, come, everything, need, process, product, make, job, self, healing, attribute, product, protector, look, today, st, day, apply], [product, fit, install, price, look], [work, great], [work, great, stuff, come, cleaner, cloth, sticky, remove, fine, dust, particle, issue, product, fault, phone, screen, protector, portion, screen, wont, read, swipe, past], [fit, great, look], [cut, out, galaxy, worth, return, threw, plastic, keep, include, clean, dad, buy, screen, protector, store], [screen, protector, use, temper, glass, screen, protector, way, better, plastic, one, ive, use, print, smudge, scratch, get, print, smudge, screen, use, sleeve, cloth, remove, recommend, galaxy, user, get, screen, protector], [wish, cover, screen], [product, fit, describe, finger, slide, glass, satisfy], [describe, instruction, installation, clear, concise, everything, need, include, impress, purchase, family, member], [happy, screen, protector, apply, follow, direction, get, piece, side, screen, bubble], [follow, instruction, get, bubble, screen, use, card, try, get, bubble, bubble, readjust, bubble, try, hour, end, get, lint, sticky, side, guess, bubbes, satisfy, annoy, girlfriend, buy, brand, wasnt, frustrate, put, screen], [awesome, install, galaxy, fit, galaxy, edge, people, get, confuse, con, dont, cover, whole, screen, slight, curve, edge, glass, seller, put, detail, item, description, spend, money, atampt, store, glass, screen, protector, buy], [say], [screen, protector, fit, face, phone, interfering, curve, edge, provide, phone, minor, scratch, etc, phone, case, time], [bett, r, one, buy, cell, phone, store], [screen, amaze, keep, screen, safe, thing, oil, resistant, use, pain, need, phone, screen, get, oily, way, better, cheap, plastic, screen, protector, one, come, phone, case], [bit, halo, go, edge], [instruction, put, lint, removal, sticker], [screen, protector, describe, apply, sure, screen, dust, fingerprint, sure, protector, line, phone, drop, meant, remove, reapplied, use, month, fit, phone, interfere, finger, movement, face, phone], [im, satisfy, product, screen, protector, damage, email, sent, day, glad, order, product], [fit, seem, quality], [worst, thing, ive, purchase, fit, phone, align, galexy, edge, couldnt, use, edge, feature, cover], [shipment, product], [product, go], [screen, protector, easy, application, bubble, doesnt, go, way, edge, regular, galaxy, im], [screen, protector, easy, buy, rest, family], [easiest, screen, protector, ever, put, cell, phone, take, second, go, time, easy, clean, put, bubble, hesitant, say, temper, glass, great, buy, anything, type, screen, money], [put, work, charm], [awesome, product, need, buy, love], [product, list], [dont, know, heat, something, crack, drop, think, phone, glad, peel, realize, stupid, protector], [fit], [get, temper, glass, screen, protector, wife, galaxy, work, id, recommend, anyone, want, screen, protector, put, screen, protector], [screen, protector, go, little, bubble, cant, love], [screen, protector, attention, detail, love, product, lifetime, warranty], [thick, point, difficult, press, button, letter, phone, service, rep, tmobile, store, puzzle, phone, chalk, thick, screen, protector, guess, mean, job, drop, phone, day, day, use, frustrate, take, get], [plain, simple, screen, protector, garbage, sit, dinner, went, put, phone, pocket, graze, chair, crack, ive, drop, phone, nothing, happen, screen, offer, protection, phone, day, buy, legit, garbage, wish, get, money], [screen, protector, thick, easy, phone, air, bubble], [protecting, phone, scratch, thank], [screen, protector, feel, safe, come, front, protector, wasnt, put], [fit], [fit, love, protection], [crack, set, phone, desk, face, land, corner, book, crack, dead, center, guess, need], [break, screen, screen, protector, couldnt, say, temper, glass, screen, protector, save, screen, phone, fall, damage, screen, protector, help, absorb, impact, time, screen, protector, break, phone, recommend, use, clean, shipping, quick, amazon], [product, fast, ship, price], [apply, product, expect], [look, great, film, havent, drop, phone, unsure, quality], [fit, perfect, bubble, film, look, fim, air, bubble, matte, end, ditch, film, case, look, well, air, bubble]]","[[probr put use material provide ensure perfectionbr rub nail screw stuff cause problembr con none id know company soonerbr br p make wash hand application way oil hand rub protector screen installation, -0.34, 5], [buy husband use get protector make screen slight slight roll screen galaxy protector need area coverage amount space uncover protectorbr br depend case cover addition protector notice gap screen protector case bother youbr br im return unused protector husband look protector, 0.6198, 5], [purchase product expect get temper glass front pet screen protector device open product package find pet screen protector missing, 0.431, 3], [fit pay x, 0.8591, 5], [product came crack follow direction drop crack missing chunk side put take purse doesnt work phone case, 0.7351, 5], [cam tool perfect instruction work, -0.7359, 1], [happy product, 0.7964, 5], [awesome screen protector fit phone perfect drop phone withing week put crack save screen contact seller send replacement crack part response time seller email screen crack respond send customer service product recommend, 0.3577, 5], [product, 0.4404, 5], [perfect look, -0.2391, 5], [thanks, 0.4404, 5], [screen protector ever buy easiest install buy, 0.8122, 5], [screen cover, 0.0, 5], [come everything need put look clean, 0.8658, 5], [year update review order clumsy drop galaxy alllll time thanks screen protector mark protector shatter job time, 0.4927, 5], [im thrill feel phone protect doesnt look good follow instruction dot arent air bubble look air bubble mid screen bottom screen screen reiterate air bubble tiny minuscule dot cant iron didnt phone clean id say grain sand cause speck result air thats nhar case show beauty reduces beauty phone distracting, 0.9186, 5], [fit require attention ensure protector align phone screen application process otherwise uncomplicated, 0.9042, 5], [put look, 0.6115, 5], [wish give zero star crack month temper glass temper glass nothing today phone drop crack side phone temper glass nothing whats point use product go protect phone get screen replace phone turn anymore drop, 0.9371, 5], [place phone recommend friend buy protect phone cant tell protector phone, 0.0, 5], [work ok, 0.9698, 5], [problem put screen protector phone durability temper glass, 0.0, 5], [chance use work always love product buy phone family buy product product trustworthy company compassionate make sure customer satisfaction, 0.7003, 5], [product great aervice, 0.6369, 5], [use, 0.6249, 5], [buy kid work sure back suppose doit stick phone, 0.8481, 5], [use product weekbr installation easybr screen response perfectbr bubblesbr customer service, 0.4404, 4], [happy crystal clear scratch resistant wipe clean time installation awesome follow instruction course make sure screen clean dust set screen instal line drop end time stuck screen start center work way edge air bubble nothing watch joy amazement wipe press edge enjoy, 0.789, 5], [perfect fit, -0.4215, 1], [advertise, 0.9217, 5], [nothing good say product order temper glass case issue shape size screen protector come fit phone front camera cover home button cover product say make bend warp edge problem edge phone collect dust gunk sticky drop phone screen protector crack day phone product bomb water shatter scratch crack drop, 0.3818, 5], [screen say clean supples give problem instal crystal clear doesnt affect sensitivity, 0.926, 5], [put keep clean, 0.7003, 5], [didnt cover whole screen work protect, 0.3612, 4], [excellent excellent excellent phone cover great clear isnt cover phone feel use phone screen kid, -0.3252, 4], [perfect fit come instruction kit put protect screen glare see use screen ease cant see dropping phone believe help alot satisfy, 0.0, 1], [screen crack corner email customer support receive nd screen go perfect, 0.5559, 5], [love screen protector phone month start get silver air pocket use dont anything edge opinion there reason happen quality product say wife phone screen protector amount time look maybe get, 0.9099, 5], [cant beat price quality aloha, 0.296, 4], [excellent screen protector price ship, 0.9705, 5], [install look excellent great protection, 0.9667, 3], [thing satisfy power button , 0.9538, 5], [put follow instruction work fine give sense ease drop ill make phone, 0.7812, 4], [item great improvement previousgeneration screen protector protector attach get nasty bubble, 0.9769, 5], [, 0.9067, 5], [excellent screen protector come everything need process product make job self healing attribute product protector look today st day apply, 0.0516, 5], [product fit install price look, 0.8481, 5], [work great, 0.4927, 5], [work great stuff come cleaner cloth sticky remove fine dust particle issue product fault phone screen protector portion screen wont read swipe past, -0.6486, 1], [fit great look, 0.6124, 5], [cut out galaxy worth return threw plastic keep include clean dad buy screen protector store, 0.8999, 5], [screen protector use temper glass screen protector way better plastic one ive use print smudge scratch get print smudge screen use sleeve cloth remove recommend galaxy user get screen protector, 0.9062, 5], [wish cover screen, 0.6249, 4], [product fit describe finger slide glass satisfy, 0.9923, 5], [describe instruction installation clear concise everything need include impress purchase family member, 0.4019, 1], [happy screen protector apply follow direction get piece side screen bubble, 0.0, 5], [follow instruction get bubble screen use card try get bubble bubble readjust bubble try hour end get lint sticky side guess bubbes satisfy annoy girlfriend buy brand wasnt frustrate put screen, -0.3744, 5], [awesome install galaxy fit galaxy edge people get confuse con dont cover whole screen slight curve edge glass seller put detail item description spend money atampt store glass screen protector buy, 0.0, 5], [say, 0.3322, 1], [screen protector fit face phone interfering curve edge provide phone minor scratch etc phone case time, 0.868, 5], [bett r one buy cell phone store, 0.891, 5], [screen amaze keep screen safe thing oil resistant use pain need phone screen get oily way better cheap plastic screen protector one come phone case, 0.936, 5], [bit halo go edge, 0.9195, 5], [instruction put lint removal sticker, -0.1491, 1], [screen protector describe apply sure screen dust fingerprint sure protector line phone drop meant remove reapplied use month fit phone interfere finger movement face phone, 0.6369, 5], [im satisfy product screen protector damage email sent day glad order product, 0.8622, 5], [fit seem quality, 0.0, 5], [worst thing ive purchase fit phone align galexy edge couldnt use edge feature cover, -0.5962, 1], [shipment product, 0.765, 5], [product go, 0.5267, 5], [screen protector easy application bubble doesnt go way edge regular galaxy im, 0.0, 4], [screen protector easy buy rest family, -0.7579, 3], [easiest screen protector ever put cell phone take second go time easy clean put bubble hesitant say temper glass great buy anything type screen money, 0.9368, 5], [put work charm, 0.7906, 5], [awesome product need buy love, 0.5777, 5], [product list, 0.8902, 5], [dont know heat something crack drop think phone glad peel realize stupid protector, 0.4019, 4], [fit, 0.6249, 5], [get temper glass screen protector wife galaxy work id recommend anyone want screen protector put screen protector, 0.6369, 5], [screen protector go little bubble cant love, 0.7233, 5], [screen protector attention detail love product lifetime warranty, 0.9156, 5], [thick point difficult press button letter phone service rep tmobile store puzzle phone chalk thick screen protector guess mean job drop phone day day use frustrate take get, 0.5267, 3], [plain simple screen protector garbage sit dinner went put phone pocket graze chair crack ive drop phone nothing happen screen offer protection phone day buy legit garbage wish get money, 0.7497, 5], [screen protector thick easy phone air bubble, 0.5795, 2], [protecting phone scratch thank, 0.0, 5], [screen protector feel safe come front protector wasnt put, 0.9358, 5], [fit, 0.0, 3], [fit love protection, 0.5719, 5], [crack set phone desk face land corner book crack dead center guess need, 0.7506, 5], [break screen screen protector couldnt say temper glass screen protector save screen phone fall damage screen protector help absorb impact time screen protector break phone recommend use clean shipping quick amazon, -0.3612, 1], [product fast ship price, -0.6704, 1], [apply product expect, 0.128, 4], [look great film havent drop phone unsure quality, 0.5349, 2], [fit perfect bubble film look fim air bubble matte end ditch film case look well air bubble, 0.7902, 5], [, 0.9546, 5], [, 0.5719, 5], [, 0.6249, 5], [, 0.765, 5], [, -0.7574, 1], [, 0.8162, 5], [, 0.34, 5], [, 0.7801, 5], [, 0.6908, 5]]"
B00ULPH37M,"[0.5719, 0.2732, 0.9856]","[5, 5, 5]","[[teenaged, daughter, otter, box, dependability, chic, teen], [excellent, product], [case, arrive, day, love, put, case, tight, plastic, bag, case, design, look, picture, come, holster, price, see, kind, ok, iphone, case, kind, design, store, saw, get, glad, get, case, brother, iphone, look, awesome, phone, order, case, seller, future, thanks, awesome, case]]","[[teenaged daughter otter box dependability chic teen, 0.5719, 5], [excellent product, 0.2732, 5], [case arrive day love put case tight plastic bag case design look picture come holster price see kind ok iphone case kind design store saw get glad get case brother iphone look awesome phone order case seller future thanks awesome case, 0.9856, 5]]"
B00UMDOTWK,"[0.9678, 0.8766, 0.9915, 0.0]","[5, 5, 4, 5]","[[quality, material, exceed, expectation], [case, case, lg, g, great, fit, taper, place, feel, protection, recommend, case], [tpu, case, mile, well, cheap, feel, tpu, case, perfect, case, brown, leather, g, preserve, leather, wear, show], [change, case, stage, use, phone, keep, case, change, phone, prefer, case, fit, phone, feature, size, case, fit, size, fit, feature, top, love, fit, button, camera, feature, color, glow, edge, let, part, go, cover, phone, custom, skin, fit, button, camera, want, case, accent, hide, feature, skin, grippy, feel, edge, nice, case]]","[[quality material exceed expectation, 0.9678, 5], [case case lg g great fit taper place feel protection recommend case, 0.8766, 5], [tpu case mile well cheap feel tpu case perfect case brown leather g preserve leather wear show, 0.9915, 4], [change case stage use phone keep case change phone prefer case fit phone feature size case fit size fit feature top love fit button camera feature color glow edge let part go cover phone custom skin fit button camera want case accent hide feature skin grippy feel edge nice case, 0.0, 5]]"
B00UUS828Y,"[0.5719, 0.8957, 0.8921, 0.9201, 0.6249, 0.6249, 0.5719]","[3, 5, 3, 5, 5, 5, 4]","[[excellent], [selfie, stick, connects, anything], [need, selfie, stick, accessory, gopro, work, gopro, fit, stick, recommend, product, need, attachment, gopro, work], [describe, description, suppose, perfect, smartphone, give, mount, lot, smaller, samsung, galaxy, edge, width, phone, fit, inside, mount, overall, seem, promise, selfie, stick, please, dont, describe, perfect, selfie, stick, smartphones, rewrite, description, product], [happy, product], [perfect, lock, feature, come, handy, length, compare, others, camera, remote, come, handy, bluetooth, find, work, second, attachment, hero, camera, plus, fit, iphone, ss, plus, iphone, insert]]","[[excellent, 0.5719, 3], [selfie stick connects anything, 0.8957, 5], [need selfie stick accessory gopro work gopro fit stick recommend product need attachment gopro work, 0.8921, 3], [describe description suppose perfect smartphone give mount lot smaller samsung galaxy edge width phone fit inside mount overall seem promise selfie stick please dont describe perfect selfie stick smartphones rewrite description product, 0.9201, 5], [happy product, 0.6249, 5], [perfect lock feature come handy length compare others camera remote come handy bluetooth find work second attachment hero camera plus fit iphone ss plus iphone insert, 0.6249, 5], [, 0.5719, 4]]"
B00UWPX3KW,"[-0.296, 0.4404, 0.9365, 0.9568, 0.2732, 0.0, -0.2292, 0.6992, 0.9691, 0.2023, 0.7845, 0.4404]","[3, 4, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5]","[[arrive, today, time, day, prime, ship, impress, purchase, set, quality, wire, brand, receive, packaging, product, fail, week, seem, dont, get, packaging, appropriate, content, simple, bag, wire, coil, band, state, got, today, quality, cable, seem, price, seem, bit, thicker, standard, isnt, thing, update, review, quality, concern, time, recommend], [quality, cable, work], [value, buy, marketbr, br, micro, usb, cable, fair, price, buck, tax, ship, run, vary, shipping, who, complainingbr, br, thing, product, fact, work, htc, m, great, usb, use, know, oem, certify, oppose, buying, cheap, flimsy, cable, buck, break, week, look, use, cable], [seem, work, fine], [nice, cable, work], [cable, okay, fitting, wire, kind, flimsy, call, premium, didnt, cost, lot, kid, careless, step, end, chewing, wire, help], [work], [price], [buy, havnt, use, connection, feel, sturdy, hope, last, feel, phine, doesnt, charge, fast, use], [cable, work, quality, isnt, good, brand, ive, try, charge, okay, fast, price], [work], [use, cable, ft, ft, construct, end, clip, expect, arent, loose, micro, usb, cable, ft, work, charge, p, play, recommend, anyone, go, thing]]","[[arrive today time day prime ship impress purchase set quality wire brand receive packaging product fail week seem dont get packaging appropriate content simple bag wire coil band state got today quality cable seem price seem bit thicker standard isnt thing update review quality concern time recommend, -0.296, 3], [quality cable work, 0.4404, 4], [value buy marketbr br micro usb cable fair price buck tax ship run vary shipping who complainingbr br thing product fact work htc m great usb use know oem certify oppose buying cheap flimsy cable buck break week look use cable, 0.9365, 5], [seem work fine, 0.9568, 5], [nice cable work, 0.2732, 5], [cable okay fitting wire kind flimsy call premium didnt cost lot kid careless step end chewing wire help, 0.0, 3], [work, -0.2292, 4], [price, 0.6992, 4], [buy havnt use connection feel sturdy hope last feel phine doesnt charge fast use, 0.9691, 5], [cable work quality isnt good brand ive try charge okay fast price, 0.2023, 5], [work, 0.7845, 5], [use cable ft ft construct end clip expect arent loose micro usb cable ft work charge p play recommend anyone go thing, 0.4404, 5]]"
B00V2BB9LK,[-0.5423],[1],"[[battery, charger, terminal, slide, sideways, fix, placebr, br, inside, phone, cavity, charge, docksbr, br, slider, go, docksbr, br, bit, confuse, engineering, diagram, instruction]]","[[battery charger terminal slide sideways fix placebr br inside phone cavity charge docksbr br slider go docksbr br bit confuse engineering diagram instruction, -0.5423, 1]]"
B00V7HUV72,[0.0951],[1],"[[hurt, day, use]]","[[hurt day use, 0.0951, 1]]"
B00V7LH6VC,[0.9161],[4],"[[case, look, feel, love, apple, logo, price, buy]]","[[case look feel love apple logo price buy, 0.9161, 4]]"
B00VFC18JY,[0.6369],[5],[[soooooo]],"[[soooooo, 0.6369, 5]]"
B00VN17D0K,"[0.899, 0.8885, 0.7184]","[1, 4, 3]","[[buy, use, minute, day, take, time, hold, iphone, hold, wife, iphone, br, br, find, let, use, side, car, give, go, try, phone, notice, streak, vent, bottom, line, scratch, ventsbr, br, rubber, cover, metal, metal, prong, poke, rubber, try, put, vent, metal, scratch, ventbr, br, buy, iphone, heavier, phone, care, vent, get, destroy, cosmeticallybr, br, iphone, smaller, dont, care, car, appearance, work], [use, clip, time, find, use, phone, sits, use, complaint, doesnt, hold, phone, phone, droid, max, case, clip, secure, want], [vehicle, buy, toyota, prius, builtin, navigation, joke, subaru, forester, build, custom, mounting, bracket, tom, tom, find, phone, navigation, accurate, try, install, clip, prius, center, vent, thinner, vent, baffle, inset, way, leave, thickest, horizontal, bar, attachment, point, try, way, get, secure, flop, process, metal, finger, cut, rubberize, coat, render, clip, uselessbr, remove, clip, mount, fixture, attach, subarus, custom, bracket, end, secure, phone, holder, vehicle, need, find, holder, prius]]","[[buy use minute day take time hold iphone hold wife iphone br br find let use side car give go try phone notice streak vent bottom line scratch ventsbr br rubber cover metal metal prong poke rubber try put vent metal scratch ventbr br buy iphone heavier phone care vent get destroy cosmeticallybr br iphone smaller dont care car appearance work, 0.899, 1], [use clip time find use phone sits use complaint doesnt hold phone phone droid max case clip secure want, 0.8885, 4], [vehicle buy toyota prius builtin navigation joke subaru forester build custom mounting bracket tom tom find phone navigation accurate try install clip prius center vent thinner vent baffle inset way leave thickest horizontal bar attachment point try way get secure flop process metal finger cut rubberize coat render clip uselessbr remove clip mount fixture attach subarus custom bracket end secure phone holder vehicle need find holder prius, 0.7184, 3]]"
B00VR1U88A,"[0.8402, -0.1073]","[5, 2]","[[item, arrive, give, phone, shape, instal, screen, remove, cover, come, discover, defect, glass, screen, crack, thrill, see, expect, screen, defect, needle, say, disappoint], [kit, work, come, lot, make, process]]","[[item arrive give phone shape instal screen remove cover come discover defect glass screen crack thrill see expect screen defect needle say disappoint, 0.8402, 5], [kit work come lot make process, -0.1073, 2]]"
B00VWC2X2S,[0.8834],[5],"[[product, great, price, excellent, service, kid, take, bought, gift]]","[[product great price excellent service kid take bought gift, 0.8834, 5]]"
B00VX2GFK8,[0.897],[5],"[[fit, phone, install, problem, use, touch, screen]]","[[fit phone install problem use touch screen, 0.897, 5]]"
B00VY49G2O,"[-0.1465, 0.5704]","[3, 4]","[[case, thought, make, leather, fit, leather, seem, side, feel, way, cut, out, bottom, perfecty, center, sure, slight, difference, size, leather], [sturdy, good, leather, backing, phone, snug, fit, front, pocket, short, fit, pocket, phone, think, line, sure, im, detail, isnt, clear, thought, itd, foggy, gonna, protect, phone, accident]]","[[case thought make leather fit leather seem side feel way cut out bottom perfecty center sure slight difference size leather, -0.1465, 3], [sturdy good leather backing phone snug fit front pocket short fit pocket phone think line sure im detail isnt clear thought itd foggy gonna protect phone accident, 0.5704, 4]]"
B00W4QF67A,[0.9576],[5],"[[dont, case, there, silicone, absorb, shock, fit, crack, pop, slim, super, cute, give, get, lot, compliment, recommend]]","[[dont case there silicone absorb shock fit crack pop slim super cute give get lot compliment recommend, 0.9576, 5]]"
B00WGYCN58,[0.954],[5],"[[week, seem, case, built, screen, protector, fact, doesnt, hide, phone, case, seem, protect, bulk, bumper, lip, screen]]","[[week seem case built screen protector fact doesnt hide phone case seem protect bulk bumper lip screen, 0.954, 5]]"
B00WLD4RH6,"[0.4215, 0.6249, 0.6249, 0.6801, 0.0, 0.9455, 0.765, 0.5719]","[5, 5, 5, 5, 5, 5, 5, 5]","[[work, great], [price, quality, seem, everything, describe], [cord, include, authentication, chip, trouble, love, get, price, ship, speed, fast, followup, customer, email, refresh, recommend, company, product], [shipment, product], [delivery, quality, product], [work, promise, satisfy], [item, come, quality, item, love, fact, come, home, car, charge, piece, shop], [nice, deal]]","[[work great, 0.4215, 5], [price quality seem everything describe, 0.6249, 5], [cord include authentication chip trouble love get price ship speed fast followup customer email refresh recommend company product, 0.6249, 5], [shipment product, 0.6801, 5], [delivery quality product, 0.0, 5], [work promise satisfy, 0.9455, 5], [item come quality item love fact come home car charge piece shop, 0.765, 5], [nice deal, 0.5719, 5]]"
B00WRYZRV4,[-0.6705],[5],"[[idea, rate, buy, find, need, receiver, plug, phone, use, guess, im, idiot, find, ton, people, didnt, know, part, find, phone, isnt, use, wont, know, rate, get, phone, use, receiver, include, need, receiver, advertising, charger]]","[[idea rate buy find need receiver plug phone use guess im idiot find ton people didnt know part find phone isnt use wont know rate get phone use receiver include need receiver advertising charger, -0.6705, 5]]"
B00WUZX62W,"[0.0, 0.8519]","[5, 5]","[[lov, get], [case, awesome]]","[[lov get, 0.0, 5], [case awesome, 0.8519, 5]]"
B00WWC07WU,[0.8705],[3],"[[fit, phone, fine, card, fly, time, put, purse, want, carry, hand, look, case, allne]]","[[fit phone fine card fly time put purse want carry hand look case allne, 0.8705, 3]]"
B00X0X3TSY,[0.0],[5],"[[work, perfectlylove, sound, size]]","[[work perfectlylove sound size, 0.0, 5]]"
B00X36FQT8,"[0.7069, 0.0, 0.3612]","[1, 1, 4]","[[buy, kayak, thinking, great, see, go, case, order, get, phone, wet, save, phone, request, replacement, case, receive, case, work, week, splash, water, make, way, phone, fry, iphone, risk, phone], [case, mades, sound, bumblebee, inside, phone, itsnit, east, talk], [work, bose, headphone, headphone, port, plug, turn, volume, answer, phone, call, remote]]","[[buy kayak thinking great see go case order get phone wet save phone request replacement case receive case work week splash water make way phone fry iphone risk phone, 0.7069, 1], [case mades sound bumblebee inside phone itsnit east talk, 0.0, 1], [work bose headphone headphone port plug turn volume answer phone call remote, 0.3612, 4]]"
B00X3KK7NO,"[0.7269, 0.0]","[5, 3]","[[armband, price, quality, thump], [armband, make, arm, average, muscle, tone]]","[[armband price quality thump, 0.7269, 5], [armband make arm average muscle tone, 0.0, 3]]"
B00X5GXXEG,"[0.6369, 0.4023]","[5, 1]","[[magnet, close, cheap], [case]]","[[magnet close cheap, 0.6369, 5], [case, 0.4023, 1]]"
B00XH7ONKQ,[0.5719],[4],"[[look, fine]]","[[look fine, 0.5719, 4]]"
B00XJ9EGOU,[0.8271],[4],"[[case, cut, offs, alos, look, feel, nice]]","[[case cut offs alos look feel nice, 0.8271, 4]]"
B00XKD5QRG,[0.2023],[2],"[[end, use, themthey, keep, bubble, keep, change, get, air, bubble, dont, screen, protector, phone]]","[[end use themthey keep bubble keep change get air bubble dont screen protector phone, 0.2023, 2]]"
B00XNS4BMO,[0.1714],[5],"[[super, cute, keep, mind, protect, edge, phone]]","[[super cute keep mind protect edge phone, 0.1714, 5]]"
B00XP6PR1I,"[0.4215, 0.25]","[5, 5]","[[browse, screen, protector, look, adheres, phone, screen, bubble, apply, screen, look, responds, protector, product], [decent, come, bit, corner, scratch, save, phone, get, scratch]]","[[browse screen protector look adheres phone screen bubble apply screen look responds protector product, 0.4215, 5], [decent come bit corner scratch save phone get scratch, 0.25, 5]]"
